ref:US-TX:thc,ref:hmdb,name,OsmNodeID,website,memorial:website,isTHC,isHMDB,isMissing,isPending,isOSM,isPrivate,addr:full,addr:city,addr:county,UTM Zone,UTM Easting,UTM Northing,thc:Latitude,thc:Longitude,hmdb:Latitude,hmdb:Longitude,Recorded Texas Historic Landmark,thc:designation,Marker Notes,wikimedia_commons,subject:wikimedia_commons,subject:wikipedia,wikidata,subject:wikidata,Marker Text,inscription_size,DATA_NOTE,geometry
9418,95469,1899 Automobile Trip,,https://atlas.thc.texas.gov/Details/5257009418,https://www.hmdb.org/m.asp?m=95469,True,True,False,False,True,False,,Forney,Kaufman,14.0,736789.0,3626142.0,32.747686,-96.472728,32.74761,-96.47262,False,Historical Marker,"Bell Park, southwest corner of Trinity and Bois D'Arc streets
",,,,,,"On October 5, 1899, Edward H. R. Green drove his newly-acquired ""St. Louis"" automobile from Terrell to Dallas. Accompanied by the car's manufacturer, George B. Dorris, Green passed through Forney on his historic journey. The five-and-one-half-hour, thirty-mile trip was marked by an accident in Forney, necessitating repairs to the automobile by a local blacksmith. Upon their arrival in Dallas, Green and Dorris were met by a cheering crowd. Hailed as a first in Texas, the automobile trip caused a sensation in area newspapers and among local citizens. (1990)",561,,POINT (-96.472728 32.747686)
20088,,A. J. Head Service Station,,https://atlas.thc.texas.gov/Details/5507020088,,True,False,False,False,False,False,316 Main Street,Garland,Dallas,14.0,721160.0,3644069.0,32.912333,-96.635152,,,False,Historical Marker,southeast corner of Main Street and Third Street,,,,,,,0,,POINT (-96.635152 32.912333)
6640,96704,Abraham Carver Cemetery,,https://atlas.thc.texas.gov/Details/5113006640,https://www.hmdb.org/m.asp?m=96704,True,True,False,False,True,False,,Dallas,Dallas,14.0,720668.0,3626293.0,32.752398,-96.644623,32.75645,-96.64603,False,Historical Marker,in park,,,,,,"Twenty-one graves have been located in the Abraham Carver Cemetery which covers one-half acre of land and contains six generations of Carver family members. The earliest marked grave is that of Abraham Carver (1806-1883), who came to Texas in 1844 with his brothers Solomon and Daniel. This family cemetery is located on a small portion of his original 320-acre land grant. Carver's second wife, Elizabeth (d. 1885), and two of their children are also interred here. The last burial, that of Chris Carver (b. 1866), took place in 1946.",535,,POINT (-96.644623 32.752398)
10134,232760,Adams House,,https://atlas.thc.texas.gov/Details/5203010134,https://www.hmdb.org/m.asp?m=232760,True,True,False,False,True,False,1502 S. Washington Avenue,Marshall,Harrison,15.0,371609.0,3600198.0,32.531709,-94.367171,32.53162,-94.3675,True,Recorded Texas Historic Landmark,,,,,,,"Attorney and plantation owner Chesley Meredith Adams (1813-1859) bought this property in the 1850s and constructed a log house. His widow Martha and her husband the Rev. J. F. Riggs built this frame residence in 1880 to replace the log structure. They transferred the property in 1889 to Martha's son Chesley Francis Adams (1856-1940). A lawyer and educator, Adams married Alice Chandler Stuart in 1891 and here they raised their family of eight children. Recorded Texas Historic Landmark - 1979",495,,POINT (-94.367171 32.531709)
6584,105158,Addison State Bank,,https://atlas.thc.texas.gov/Details/5113006584,https://www.hmdb.org/m.asp?m=105158,True,True,False,False,True,False,4803 Broadway Street,Addison,Dallas,14.0,702901.0,3649246.0,32.962719,-96.829107,32.95907,-96.82938,True,Recorded Texas Historic Landmark,4803 Broadway in Addison.,,,,,,"This building was completed in 1913 to house the Addison State Bank, which had been organized the previous year to serve the new railroad community of Addison. After the bank's demise in 1926, the brick commercial structure served as a mercantile store for many years. Featuring corbeled brickwork in the cornice along the roofline, the Addison State Bank building is one of the few remaining structures from the original townsite. Recorded Texas Historic Landmark -- 1984",472,,POINT (-96.829107 32.962719)
6466,43118,Adjutants General,,https://atlas.thc.texas.gov/Details/5453006466,https://www.hmdb.org/m.asp?m=43118,True,True,False,False,True,False,2210 West 35th Street,Austin,Travis,14.0,730784.0,3627268.0,32.75911,-96.536489,30.31408,-97.76069,False,Historical Marker,"Camp Mabry front lawn near entrance on W. 35th Street, Austin",,,,,,"Texas in the Civil War ADJUTANTS GENERAL Texas in 1861-1865 had 90,000 men fighting for the South - many in units east of the Mississippi. Yet at home she had to defend 2000 miles of coastline and frontier from constant threats made by federals, Indians, and outlaws. The state Adjutant General filled the necessary Confederate troop requisitions. At the same time he organized, posted and supplied the Texas frontier Regiment in a string of forts a day’s horseback ride apart, from the Rio Grande to the Red River. He was also assigned the duties of State Inspector General, Commissary General, Ordnance Officer, and Quartermaster. He handles state correspondence on military affairs, disturbing orders and forms, kept records of the state troops, and assembled registers of Texans in Confederate service; had general charge of all military property; collected and repaired arms; inspected arsenals and magazines, received and distributed munitions. From an 1861 salary of $500, pay for this office was increased by 1865 to $2,000 a year. N. H. Darnell, Dallas; Wm. Byrd, Austin; J. Y. Dashiell, San Antonio; D. B. Culberson, Jefferson; and John Burke of Marshall successively held this difficult office. (1965)",1212,,POINT (-96.536489 32.75911)
6641,155865,Albert Carver Cemetery,,https://atlas.thc.texas.gov/Details/5113006641,https://www.hmdb.org/m.asp?m=155865,True,True,False,False,True,False,Bruton Road,Dallas,Dallas,14.0,720362.0,3625909.0,32.748998,-96.647978,32.74861,-96.64805,False,Historical Marker,SE corner of Bruton Rd. and Masters St.,,,,,,"Illinois native Albert Carver (1827-1911) purchased land in this area in 1856 and settled here with his family. A farmer and noted breeder of Durham cattle, Carver set aside this plot of land for a family graveyard. Both he and his wife, Mary (Markham), are buried here, as are four sons, J. B., J. A., George, and F. E., and their families. The oldest marked grave in the cemetery, dated 1885, is that of an infant son of J. B. and Ophelia Carver. The cemetery is a visible reminder of this pioneer family and of the area's heritage.",534,,POINT (-96.647978 32.748998)
6816,148631,Alex W. and Sarah Perry Homestead,,https://atlas.thc.texas.gov/Details/5113006816,https://www.hmdb.org/m.asp?m=148631,True,True,False,False,True,False,1509 N. Perry Road,Carrollton,Dallas,14.0,696649.0,3648653.0,32.958518,-96.896086,32.95844,-96.89625,False,Historical Marker,Pearl Perry Gravley Park,,,,,,"In 1844 Alexander Wilson Perry (1819 - 1904) and his wife Sarah (Huffman) (1824 - 1896) migrated from Illinois to Texas to join the Peters Colony. They purchased this land from Joshua B. Lee, another pioneer settler, and built a simple frame house here in the late 1850s. The Perrys had eight children who grew to adulthood. The family donated land for Union Baptist Church, Perry Cemetery, a school, and railroad right-of-way. When the Perry property was divided in 1904, one son DeWitt Clinton Perry (1856 - 1930) received this portion containing the family home. In 1909 he dismantled the old structure and used some of the lumber and stone to build this one-and-a-half story residence. A central hallway divides the interior, and ornate columns support the wrap-around porch. Behind the house stand cedar trees that once shaded the front of the pre-Civil War dwelling. Frances Grimes (Mrs. DeWitt) Perry (1866 - 1967) occupied the residence until her death just before her 101st birthday. In 1975 her daughter Pearl (Mrs. William A.) Gravley gave the house and ten acres of surrounding property to the city of Carrollton for use as a museum and park. Volunteers from the community restored the structure in 1975-76. (1976).",1227,,POINT (-96.896086 32.958518)
10178,191304,Alexander Travis Hawthorn,,https://atlas.thc.texas.gov/Details/5203010178,https://www.hmdb.org/m.asp?m=191304,True,True,False,False,True,False,,Marshall,Harrison,15.0,370823.0,3602681.0,32.554011,-94.37588,32.55403,-94.3759,False,Historical Marker,"Greenwood Cemetery, W end of East Avenue",,,,,,"(January 10, 1825 - May 31, 1899) Native of Alabama, Arkansas lawyer, colonel commanding 6th Arkansas Confederate Infantry Regiment at Battle of Shiloh in Tennessee, commended for action at Helena and Fort Hindman in Arkansas, brigadier-general in Confederate Army, commended for gallantry while leading brigade in Battle of Jenkins' Ferry in Arkansas, postwar Georgia businessman, Baptist minister in Texas from 1880 to 1899. Erected by the State of Texas, 1963",462,,POINT (-94.37588 32.554011)
9931,266773,Allis-Chalmers Pumps,,https://atlas.thc.texas.gov/Details/5183009931,https://www.hmdb.org/m.asp?m=266773,True,True,False,False,False,False,,Kilgore,Gregg,15.0,323970.0,3584544.0,32.384032,-94.871331,32.38455,-94.87148,False,Historical Marker,600 block of E. North St.,,,,,,"These two early pumping units serve as historic reminders of Kilgore's development as an oil boom town. The boom era began on Dec. 28, 1930, when the well known as the Lou Della Crim No. 1 blew in. With it, Kilgore became part of the great east Texas oil field. These reciprocal pumps, manufactured by Allis-Chalmers and first used in west Texas, were brought here in 1931 by the Shell Pipe Line Corp. to move crude oil to Houston area refineries. In service until 1985, it is estimated they pumped a combined total of over one billion barrels of oil. Texas Sesquicentennial 1836 - 1986",586,,POINT (-94.871331 32.384032)
10138,232759,Arnot House,,https://atlas.thc.texas.gov/Details/5203010138,https://www.hmdb.org/m.asp?m=232759,True,True,False,False,True,False,306 W. Houston Street,Marshall,Harrison,15.0,371279.0,3601309.0,32.541691,-94.370836,32.54488,-94.36968,True,Recorded Texas Historic Landmark,,,,,,,"Built in 1848 by Albert M. Arnot, a blacksmith, this house features characteristics of Greek revival and Creole styling. Four rooms were originally located on the main floor. The basement area, constructed above ground, housed a dining room, harness shop, and cellar. Later owners included Francis Lang, a German mill operator, Dora Bernstein (d. 1890), the wife of a local Jewish merchant, and Joseph Black (1881-1955), an Irish cobbler who built his shop here. Recorded Texas Historic Landmark - 1980",502,,POINT (-94.370836 32.541691)
15958,243587,Bankhead Highway in Garland,,https://atlas.thc.texas.gov/Details/5507015958,https://www.hmdb.org/m.asp?m=243587,True,True,False,False,True,False,,Garland,Dallas,14.0,720943.0,3644101.0,32.912845,-96.637441,32.91282,-96.63739,False,Historical Marker,"Main St., south side of public square, marker reported damaged 12.2021",,,,,,"The early 20th century development of the automobile led to major changes in road systems throughout the U.S. The 1916 Federal Aid Road Act, which supplied matching funds to states for the upgrade of roads, was sponsored by Alabama Senator John H. Bankhead and required that states establish a highway department in order to receive federal disbursements; the act led to the creation of the Texas Highway Department in 1917. The Bankhead Highway, America's Second east-to-west transcontinental highway, was soon routed from Washington D.C. to San Diego. The Bankhead Highway's route through Texas included the major cities of Texarkana, Dallas, Fort Worth and El Paso, and passed through the Dallas County town of Garland. In 1919 Texas Bankhead Highway Association Secretary Arthur P. Dyer noted that Garland was the only town on the Texas route which had voluntarily organized and gone to work without asking for outside help. The people of Garland took advantage of the highway's potential for economic impact. Auto repair shops, restaurants and service stations were built along Main Street – the Highway's route through Garland – which was soon paved and curbed. Although the Bankhead Highway was officially designated as Texas Highway 1 in 1917, it also retained the official Bankhead name until 1926, when it became part of U.S. Highway 67. However, the old name remained attached to the Garland segment until the early 1950s. The road's importance diminished beginning in the 1950s, as most drivers opted to use the wider, safer and faster new Interstate system, but the Bankhead Highway is remembered for its significant place in the history of scores of Texas towns such as Garland. (2009)",1699,,POINT (-96.637441 32.912845)
11380,87080,Battle of the Neches,,https://atlas.thc.texas.gov/Details/5467011380,https://www.hmdb.org/m.asp?m=87080,True,True,False,False,True,False,,Van,Van Zandt,15.0,247751.0,3600536.0,32.513517,-95.685221,32.51377,-95.68533,False,Historical Marker,"eastbound rest area, IH-20 east of FM 16, Exit 537",,,,,,"(Site 15 miles southeast) Main engagement of Cherokee War; fought July 15 and 16, 1839, between 800 Indians (Including; Delawares and Shawnees) and 500 troops of the Republic of Texas. An extraordinary fact is that David G. Burnet vice president of the Republic; Albert Sidney Johnston, secretary of war; and two other high officials took active parts in the fighting. When killed, Chief Bowles, aged Cherokee leader, carried a sword given him by Gen. Sam Houston. After the defeat of the tribes, they scattered, thus virtually ending Indian troubles in the settled eastern part of Texas. (1968)",595,,POINT (-95.685221 32.513517)
388,191987,Bethel Baptist Church,,https://atlas.thc.texas.gov/Details/5321000388,https://www.hmdb.org/m.asp?m=191987,True,True,False,False,True,False,1208 Avenue C,Bay City,Matagorda,15.0,210268.0,3210747.0,32.492576,-94.744657,28.99205,-95.97412,False,Historical Marker,"1200 Avenue C, Bay City",,,,,,"Lacking church facilities in their ""North-end"" African American neighborhood, Harris and Maria Anderson began to hold lay services in their home about 1904. They built a brush arbor and in 1905 organized the Bethel Baptist Church with the Rev. Joe Wren as its first pastor. The church met in a building relocated to this site in 1906. The congregation erected its first sanctuary here in 1910. It was eventually razed and replaced with a brick church building in 1954. The church has maintained a tradition of pride in its facilities and continues to serve the community. (1993)",578,,POINT (-94.744657 32.492576)
7340,256962,Bethel Baptist Church,,https://atlas.thc.texas.gov/Details/5181007340,https://www.hmdb.org/m.asp?m=256962,True,True,False,False,True,False,2930 State Hwy 160,Whitewright,Grayson,14.0,741503.0,3705329.0,32.492576,-94.744657,33.46006,-96.4013,False,Historical Marker,"SH 160, 3.5 mi. south of Whitewright. Building razed Jan. 2007.",,,,,,"This congregation grew from an early prayer group, established in the Bethel community in 1875. A small group met in the schoolhouse, which also served as a community center, for weekly prayer and Bible study. On April 16, 1884, nine men and women met to organize the Bethel Baptist Church. These charter members were Mr. and Mrs. J. P. Autrey, Mr. and Mrs. B. F. Blanton, Mr. and Mrs. J. F. Holland, Mr. and Mrs. E. F. Jones, and Mrs. Sarah Miller. The Rev. Bob Thomas served as first pastor. The small congregation grew rapidly and soon had more than 150 members. In 1897, this property was deeded to Bethel Baptist Church by Mr. and Mrs. J. P. Autrey. In the same year, during the pastorate of J. M. Harder, a one-room sanctuary was constructed. A 1918 storm damaged the building, but it was repaired and the congregation continued to worship there until another was constructed in 1937. Throughout its history, Bethel Baptist Church has served as a focal point for the small community. The congregation continues to maintain the ideals and traditions of its pioneer founders.",1079,,POINT (-94.744657 32.492576)
9933,,Bethel Baptist Church,,https://atlas.thc.texas.gov/Details/5183009933,,True,False,False,False,False,False,323 S. Court St.,Longview,Gregg,15.0,336116.0,3596532.0,32.492576,-94.744657,,,False,Historical Marker,,,,,,,"The Rev. Richard Perry and nine deacons organized this church in 1874. Services were held under a brush arbor on land donated by the Rev. Perry and his wife Betty until a sanctuary was erected later that year. A Sunday School was formed in 1875. A new church building was erected in 1884 and in 1890 a women's missionary society and a youth association were formed. A new sanctuary, built in 1906, was replaced by a fourth sanctuary erected here in 1956. A junior missionary society was organized in 1958. The church continues to serve the area's african American community. Sesquicentennial of Texas Statehood 1845 - 1995",622,,POINT (-94.744657 32.492576)
10385,215090,Bethel Baptist Church,,https://atlas.thc.texas.gov/Details/5373010385,https://www.hmdb.org/m.asp?m=215090,True,True,False,False,True,False,8815 FM350N,Livingston,Polk,15.0,309965.0,3413445.0,32.492576,-94.744657,30.8391,-94.98734,True,Recorded Texas Historic Landmark,"from Livingston take FM 350 about 9 miles NW to Bold Springs, church is on west side of road, just north of intersection w/ FM 942",,,,,,"Built 1901 for congregation organized Jan. 6, 1849, by Rev. J. W. D. Creath, among settlers from Louisiana. Membership in early days included the family slaves. First church, located at Colita, an early Polk County town, was moved in 1872 to Bold Springs. Recorded Texas Historic Landmark - 1966",295,,POINT (-94.744657 32.492576)
18222,225176,Bethel Baptist Church,,https://atlas.thc.texas.gov/Details/5507018222,https://www.hmdb.org/m.asp?m=225176,True,True,False,False,True,False,1316 South 16th Street,McAllen,Hidalgo,14.0,576058.0,2897189.0,32.492576,-94.744657,26.19218,-98.23878,False,Historical Marker,southwest corner S 16th St and Booker T Ave,,,,,,"In 1936, when Eugene and Georgia Hubbard found no churches for African Americans in McAllen, they established Little Bethel Baptist Church on the corner of Fresno and 18th Streets. It was named Little Bethel as Bethel is Hebrew for House of God. Rev. R.P. Allen was the first pastor, and Eugene Hubbard, Andy Williams and Will Earl Williams served as the first deacons. Despite the church's humble accommodations on Fresno Street, where there was no electricity or indoor plumbing, Little Bethel became the center of activities for African Americans of this area. In 1941, the church was renamed Bethel Baptist Church when they moved to this location, and built the new church themselves. (2015)",695,,POINT (-94.744657 32.492576)
6595,151114,Bethel Cemetery,,https://atlas.thc.texas.gov/Details/5113006595,https://www.hmdb.org/m.asp?m=151114,True,True,False,False,True,False,601 Christi Lane,Coppell,Dallas,14.0,689166.0,3648438.0,32.957902,-96.976145,32.95865,-96.97629,False,Historical Marker,"601 Christi Lane, Coppell",,,,,,"James Parrish came to Texas from Ohio prior to 1844 as a member of the Peters Colony. He and his wife Eliza Jane (Record) moved to Dallas County about 1848. They established a home in this area on the Elm Fork of the Trinity River which became known as the Parrish neighborhood. Sometime before James Parrish's death in October 1853, he and his wife set aside land on their farm for a community cemetery. Joshua Hill was buried here in 1859, the apparent victim of smallpox. More interments occurred in the following decades, including those of James Pinson Howell (1865), John L. Howell (1866), and Malinda Pemberton Howell (ca. 1871). Also believed to be buried here are five men and a boy who were victims of a lynching in 1869; several Confederate vererans of the Civil War; and two former slaves. Although descendants estimate there were at least two hundred graves here, all but two have been lost to vandalism and development of the surrounding area. The two remaining tombstones mark the graves of one-day-old Oda Kirby (1909) and three-year-old Ervin Wickersham (1910 - 1913). The Historic Bethel Cemetery Association, formed in 1987, cares for the graveyard.",1168,,POINT (-96.976145 32.957902)
10140,218649,Bethesda Baptist Church,,https://atlas.thc.texas.gov/Details/5203010140,https://www.hmdb.org/m.asp?m=218649,True,True,False,False,True,False,801 West Grand Avenue,Marshall,Harrison,15.0,370851.0,3602094.0,32.54872,-94.375501,32.54875,-94.3755,False,Historical Marker,,,,,,,"In 1867 the Rev. William Massey organized the ""Colored Baptist Church"" in his home. Soon the name ""Bethesda"" was chosen for the Biblical pool where the sick and troubled went for healing. Members of this congregation included prominent business, educational, and political leaders. They helped organize Bishop College in 1881. The first frame church house was razed in 1932 and a brick building was erected under the Rev. W. H. Dudley. After a fire destroyed the structure in 1953, this building was constructed during the pastorate of the Rev. James R. C. Pinn. (1979)",569,,POINT (-94.375501 32.54872)
