OsmNodeID,thc:Latitude,thc:Longitude,abandoned:historic,abandoned:memorial,access,addr:city,addr:country,addr:county,addr:full,addr:state,alt_name,check_date,colour,contact:facebook,date,description,designation,direction,ele,flickr,gnis:feature_id,heritage,heritage:operator,historic,image,image:creator,inscription,inscription:url,mapillary,material,memorial,memorial:website,name,name:en,name:es,name:etymology:wikidata,name:pt,name:sr,name:ur,name:zh,note,official_name,openplaques:id,operator,operator:es,operator:wikidata,panoramax,ref:US-TX:thc,ref:hmdb,short_name,source:url,source:website,source_ref,start_date,subject:wikidata,subject:wikimedia_commons,subject:wikipedia,support,thc:designation,thc:inscription_date,website,wikidata,wikimedia_commons,wikipedia,year
5243564807,32.626784,-95.2740928,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Rosenwald Schools in Wood County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17755,,,,https://atlas.thc.texas.gov/Details/5507017755,,2012,,,,,,,,,,,
5243564808,32.6267671,-95.2740915,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Lillian Richard,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16717,,,,https://atlas.thc.texas.gov/Details/5507016717,,2011,,,,,,,,,,,
5247943538,33.5891911,-99.2589312,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=187153,Early Community Building,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1,187153,,,https://atlas.thc.texas.gov/Details/5023000001,,1969,,,,,,,,,,,
5247946865,35.8282357,-101.4421665,,,,,,,,,,,,,,,,,,https://flic.kr/p/27qK3So,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=93249,Isaac McCormick Cottage,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2,93249,,,https://atlas.thc.texas.gov/Details/5233000002,,1967,,,,pole,,,,,,,
5248071930,29.3845099,-98.5741907,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=65285,"""Kelly No. 2"" Flight Line",,,,,,,,,,,Texas Historical Commission,,Q2397965,,6,65285,,,https://atlas.thc.texas.gov/Details/5029000006,,1986,,,,,Historical Marker,,,,,,
5248076893,29.1086018,-98.1754395,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=77409,Mision de las Cabras,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7,77409,,,https://atlas.thc.texas.gov/Details/5493000007,,1970,,,,,Historical Marker,,,,,,
5248091485,29.2944402,-94.8122263,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=127585,David Ayers,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9,127585,,,https://atlas.thc.texas.gov/Details/5167000009,,1990,,,,,,1990,,,,,
5249554631,34.9787056,-101.928694,,,,,,,,,,,,,,,,,,https://flic.kr/p/c5trJN,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=117796,"""The Canyon News""",,,,,,,,,,,Texas Historical Commission,,Q2397965,,10,117796,,,https://atlas.thc.texas.gov/Details/5381000010,,1968,,,,,,,,,,,
5249567222,30.9165001,-99.7864558,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=29619,The Ditch,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12,29619,,,https://atlas.thc.texas.gov/Details/5327000012,,1972,,,,,Historical Marker,,,,,,
5249569851,29.4827152,-97.4481706,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Old Eighteen,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13,,,,https://atlas.thc.texas.gov/Details/5177000013,,1936,,,,,Historical Marker,,,,,,
5249572726,31.9994691,-102.0745553,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=86495,Staked Plains,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14,86495,,,https://atlas.thc.texas.gov/Details/5329000014,,1970,,,,,Historical Marker,,,,,,
5249577317,31.2836294,-102.0453876,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=201227,Weir No. 1 Oil Well,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16,201227,,,https://atlas.thc.texas.gov/Details/5461000016,,1964,,,,,Historical Marker,,,,,,
5249591056,35.3461257,-101.3801441,,,,,,,,,,,,,,,,,,https://flic.kr/p/27qK3So,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=228345,Purvines Ranch Home,,,,,,,,,,,Texas Historical Commission,,Q2397965,,20,228345,,,https://atlas.thc.texas.gov/Details/5065000020,,1964,,,,pole,,,,,,,
5293256886,32.6548576,-95.3460785,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,First Anglo Settler in Wood County Martin Varner,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9024,,,,https://atlas.thc.texas.gov/Details/5499009024,,1975,,,,,,,,,,,
5293256887,32.6315244,-95.3893643,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Smith Chapel United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16728,,,,https://atlas.thc.texas.gov/Details/5507016728,,,,,,,,,,,,,
5330499556,32.6560535,-95.4921954,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=139056,George C. Reeves,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12766,139056,,,https://atlas.thc.texas.gov/Details/5499012766,,2002,,,,,,,,,,,
5330609485,32.7969567,-95.2482574,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Little Hope Missionary Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8974,,,,https://atlas.thc.texas.gov/Details/5499008974,,1983,,,,,,,,,,,
6179639255,28.4095818,-97.7489233,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,George Home,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2155,,,,https://atlas.thc.texas.gov/Details/5025002155,,1966,,,,,Recorded Texas Historic Landmark,,,,,,
6179639256,28.62033,-97.8013524,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,First Christian Church of Pettus,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1698,,,,https://atlas.thc.texas.gov/Details/5025001698,,1965,,,,,Recorded Texas Historic Landmark,,,,,,
6179639257,28.4050132,-97.7493672,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=180933,First Methodist Church of Beeville,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1747,180933,,,https://atlas.thc.texas.gov/Details/5025001747,,1991,,,,,Historical Marker,,,,,,
6179639258,28.4086185,-97.7521351,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,First Presbyterian Church of Beeville,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7125,,,,https://atlas.thc.texas.gov/Details/5025007125,,1986,,,,,Historical Marker,,,,,,
6179639259,28.4067443,-97.7338734,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=32296,First National Bank of Beeville,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1790,32296,,,https://atlas.thc.texas.gov/Details/5025001790,,1992,,,,,Historical Marker,,,,,,
6179639261,28.4068121,-97.7507177,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=180920,First Baptist Church of Beeville,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1615,180920,,,https://atlas.thc.texas.gov/Details/5025001615,,1993,,,,,Historical Marker,,,,,,
6179639262,28.4058696,-97.7425557,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Evergreen Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1512,,,,https://atlas.thc.texas.gov/Details/5025001512,,1970,,,,pole,,,,,,,
6179639267,28.4844666,-97.7785108,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Early Trails,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1359,,,,https://atlas.thc.texas.gov/Details/5025001359,,1968,,,,,Historical Marker,,,,,,
6179639268,28.4013362,-97.7495375,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=32293,Commercial National Bank,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7146,32293,,,https://atlas.thc.texas.gov/Details/5025007146,,1997,,,,,Historical Marker,,,,,,
6179639269,28.5254069,-97.7203159,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Colony Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12945,,,,https://atlas.thc.texas.gov/Details/5025012945,,2002,,,,,Historical Marker,,,,,,
6179639270,28.4845491,-97.7784598,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Captain A.C. Jones,,,,,,,,,,,Texas Historical Commission,,Q2397965,,707,,,,https://atlas.thc.texas.gov/Details/5025000707,,1965,,,,,Historical Marker,,,,,,
6179639271,28.4275208,-97.9394379,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Cadiz Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,619,,,,https://atlas.thc.texas.gov/Details/5025000619,,1983,,,,,Historical Marker,,,,,,
6179639272,28.4003971,-97.4114478,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=180952,Blanconia (Old N2) Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7123,180952,,,https://atlas.thc.texas.gov/Details/5025007123,,1985,,,,,Historical Marker,,,,,,
6179639273,28.3990536,-97.7572004,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=180892,Bethlehem Missionary Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14200,180892,,,https://atlas.thc.texas.gov/Details/5507014200,,2004,,,,,Historical Marker,,,,,,
6179639274,28.4027872,-97.7486712,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=132430,Beeville Post Office,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15808,132430,,,https://atlas.thc.texas.gov/Details/5507015808,,2009,,,,,Recorded Texas Historic Landmark,,,,,,
6179639275,28.40157,-97.7483885,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=32200,Bee County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12317,32200,,,https://atlas.thc.texas.gov/Details/5025012317,,2000,,,,,Recorded Texas Historic Landmark,,,,,,
6179639276,28.4015757,-97.7483737,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=132429,"Barnard Elliott Bee, Sr.",,,,,,,,,,,Texas Historical Commission,,Q2397965,,16421,132429,,,https://atlas.thc.texas.gov/Details/5507016421,,2010,,,,,Historical Marker,,,,,,
6179639277,28.4015643,-97.7484033,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=32211,Beeville on the Poesta,,,,,,,,,,,Texas Historical Commission,,Q2397965,,354,32211,,,https://atlas.thc.texas.gov/Details/5025000354,,1967,,,,,Historical Marker,,,,,,
6179639278,28.2516172,-97.6848525,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=32334,Aransas Creek Settlers,,,,,,,,,,,Texas Historical Commission,,Q2397965,,198,32334,,,https://atlas.thc.texas.gov/Details/5025000198,,1967,,,,,Historical Marker,,,,,,
6179639279,28.3993767,-97.759046,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,American Legion Post 818,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17988,,,,https://atlas.thc.texas.gov/Details/5507017988,,2014,,,,,Historical Marker,,,,,,
6179639280,28.0409417,-99.35249,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Encinal Presbyterian Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8129,,,,https://atlas.thc.texas.gov/Details/5283008129,,1980,,,,,Historical Marker,,,,,,
6179639281,28.4362868,-99.2364845,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=118734,First Methodist Church of Cotulla,,Primera Iglesia Metodista de Cotulla,,,,,,,,,Texas Historical Commission,,Q2397965,,8133,118734,,,https://atlas.thc.texas.gov/Details/5283008133,,1980,,,,,Historical Marker,,,,,,
6179639282,28.4351689,-99.2358273,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=118732,First Presbyterian Church of Cotulla,,Primera Iglesia Presbiteriana de Cotulla,,,,,,,,,Texas Historical Commission,,Q2397965,,8132,118732,,,https://atlas.thc.texas.gov/Details/5283008132,,1978,,,,,Historical Marker,,,,,,
6179639283,28.435683,-99.2361438,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,La Salle County,,Condado de La Salle,,Condado de La Salle,Округ Ласал,لا سیل کاؤنٹی,,,,,Texas Historical Commission,,Q2397965,,8134,,,,https://atlas.thc.texas.gov/Details/5283008134,,1936,,,,,Historical Marker,,,,,,
6179639284,28.4362279,-99.2403308,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Amanda Burks School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8125,,,,https://atlas.thc.texas.gov/Details/5283008125,,1982,,,,,Historical Marker,,,,,,
6179641085,28.430343,-99.2284754,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Welhausen School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8138,,,,https://atlas.thc.texas.gov/Details/5283008138,,1990,,,,,Recorded Texas Historic Landmark,,,,,,
6179641086,28.4376006,-99.2355028,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,First Baptist Church of Cotulla,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8131,,,,https://atlas.thc.texas.gov/Details/5283008131,,1979,,,,,Historical Marker,,,,,,
6179641087,28.4344778,-99.2359909,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Cotulla's First School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15902,,,,https://atlas.thc.texas.gov/Details/5507015902,,2009,,,,,Historical Marker,,,,,,
6179641088,28.4357939,-99.2355162,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=118700,Cotulla City Park,,Parque de la Ciudad de Cotulla,,,,,,,,,Texas Historical Commission,,Q2397965,,8127,118700,,,https://atlas.thc.texas.gov/Details/5283008127,,1982,,,,,Historical Marker,,,,,,
6179641089,28.4404591,-99.2427152,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Cotulla Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8126,,,,https://atlas.thc.texas.gov/Details/5283008126,,1981,,,,,Historical Marker,,,,,,
6179641090,28.5610593,-98.7929021,,,private,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Townsite of Zella,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5547,,,,https://atlas.thc.texas.gov/Details/5311005547,,1968,,,,,Historical Marker,,,,,,
6179641091,28.4600824,-98.4418707,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=131940,Yarbrough Bend,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5923,131940,,,https://atlas.thc.texas.gov/Details/5311005923,,1968,,,,,Historical Marker,,,,,,
6179641092,28.4600835,-98.4417848,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=131939,Townsite of Wentz,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5546,131939,,,https://atlas.thc.texas.gov/Details/5311005546,,1968,,,,,Historical Marker,,,,,,
6179641093,28.4608794,-98.5497035,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=118693,Tilden,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5492,118693,,,https://atlas.thc.texas.gov/Details/5311005492,,1966,,,,pole,,,,,,,
6179641094,28.5938706,-98.3409512,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=180851,Site of Old Crowther Ranch,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4848,180851,,,https://atlas.thc.texas.gov/Details/5311004848,,1968,,,,,Historical Marker,,,,,,
6179641095,28.603626,-98.5563433,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,San Miguel Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17432,,,,https://atlas.thc.texas.gov/Details/5507017432,,1999,,,,,Historical Marker,,,,,,
6179641096,28.4635722,-98.5479024,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=131938,San Caja Hill,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4529,131938,,,https://atlas.thc.texas.gov/Details/5311004529,,1968,,,,pole,,,,,,,
6179641097,28.4725004,-98.6255604,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=117621,Old San Antonio-Laredo Road,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12675,117621,,,https://atlas.thc.texas.gov/Details/5311012675,,1973,,,,,Historical Marker,,,,,,
6179641098,28.4577868,-98.5517205,,,,,,,,,,,,,,,,,,https://flic.kr/p/AuaSB,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=152025,Old McMullen College,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3764,152025,,,https://atlas.thc.texas.gov/Details/5311003764,,1968,,,,pole,,,,,,,
6179641099,28.4613748,-98.5496728,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=118696,Old Rock Store,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3799,118696,,,https://atlas.thc.texas.gov/Details/5311003799,,1966,,,,,,,,,File:Tilden-tx2017-9(old-rock-store).jpg,,
6179641100,28.4616752,-98.5480828,,,,,,,,,,,,,,,,,,https://flic.kr/p/AubkT,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=152036,Moses William Hindes,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3479,152036,,,https://atlas.thc.texas.gov/Details/5311003479,,1968,,,,pole,,,,,,,
6179641101,28.4612449,-98.5493843,,,,,,,,,,,,,,,,,,https://flic.kr/p/AuaSG,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=117591,McMullen County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3304,117591,,,https://atlas.thc.texas.gov/Details/5311003304,,1964,,,,pole,Historical Marker,,,,File:Tilden-tx2017-2(courthouse).jpg,,
6179641102,28.4800898,-98.3487189,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=42190,First Producing Gas Well in McMullen County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1854,42190,,,https://atlas.thc.texas.gov/Details/5311001854,,1970,,,,,Historical Marker,,,,,,
6179641103,28.4607568,-98.5489739,,,,,,,,,,,,,,,,,,https://flic.kr/p/AubkS,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=118695,Dog Town Jail,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1242,118695,,,https://atlas.thc.texas.gov/Details/5311001242,,1966,,,,,,,,,,,
6179641104,28.6017674,-98.5460041,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=43364,Cross,,,,,,,,Location might be off,,,Texas Historical Commission,,Q2397965,,1118,43364,,,https://atlas.thc.texas.gov/Details/5311001118,,1967,,,,,Historical Marker,,,,,,
6179641105,28.4636607,-98.5475108,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=131937,"Camp Rio Frio, C.S.A",,,,,,,,,,,Texas Historical Commission,,Q2397965,,674,131937,,,https://atlas.thc.texas.gov/Details/5311000674,,1964,,,,pole,,,,,File:Tilden-tx2017-34(camp-rio-frio).jpg,,
6179641106,28.4800957,-98.3487591,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=161040,Calliham,,,,,,,,,,,Texas Historical Commission,,Q2397965,,637,161040,,,https://atlas.thc.texas.gov/Details/5013000637,,1966,,,,,Historical Marker,,,,,,
6179641107,28.4616929,-98.5480667,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=152027,Boot Hill Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5974,152027,,,https://atlas.thc.texas.gov/Details/5311005974,,1964,,,,pole,,,,,File:738340030206 0 ALB.jpg,,
6179641108,28.3343602,-98.1143622,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,VFW and American Legion War Memorial,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5623,,,,https://atlas.thc.texas.gov/Details/5297005623,,1967,,,,,Historical Marker,,,,,,
6179641109,28.6332694,-98.2712111,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=43368,Town of Whitsett,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5795,43368,,,https://atlas.thc.texas.gov/Details/5297005795,,1973,,,,,Historical Marker,,,,,,
6179641110,28.2272749,-97.9613301,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Town of Dinero,,,,,,,,,,,Texas Historical Commission,,Q2397965,,6290,,,,https://atlas.thc.texas.gov/Details/5297006290,,1970,,,,,Historical Marker,,,,,,
6179641111,28.334354,-98.1145819,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=132235,Thelma Laura Pugh-Lindholm,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18833,132235,,,https://atlas.thc.texas.gov/Details/5507018833,,2017,,,,,Historical Marker,,,,,,
6179641112,28.4059545,-98.2791558,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Simmons,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4700,,,,https://atlas.thc.texas.gov/Details/5297004700,,1969,,,,,Historical Marker,,,,,,
6179641113,28.3353771,-98.1155035,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,St. George Catholic Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,20003,,,,https://atlas.thc.texas.gov/Details/5507020003,,2018,,,,,Historical Marker,,,,,,
6179641114,28.4607084,-98.1829731,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=155404,Rialto Theater,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18459,155404,,,https://atlas.thc.texas.gov/Details/5507018459,,2016,,,,,Recorded Texas Historic Landmark,,,,,,
6179641115,28.3343672,-98.1145621,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Birthplace of J. Frank Dobie,,,,,,,,,,,Texas Historical Commission,,Q2397965,,6291,,,,https://atlas.thc.texas.gov/Details/5297006291,,1970,,,,,Historical Marker,,,,,,
6179641116,28.4492077,-98.1020275,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Oakville Post Office,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3655,,,,https://atlas.thc.texas.gov/Details/5297003655,,1979,,,,,Historical Marker,,,,,,
6179641117,28.449716,-98.1114361,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,902657756974347,aluminium,plaque,http://www.hmdb.org/m.asp?m=180853,Oakville Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3654,180853,,,https://atlas.thc.texas.gov/Details/5297003654,,1968,,,,,Historical Marker,,,,,,
6179641118,28.4488857,-98.1023043,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Oakville,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3653,,,,https://atlas.thc.texas.gov/Details/5297003653,,1936,,,,,Historical Marker,,,,,,
6179641119,28.5170048,-98.1772453,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=180852,Loma Sandia Prehistoric Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17752,180852,,,https://atlas.thc.texas.gov/Details/5507017752,,2012,,,,,Historical Marker,,,,,,
6179641120,28.4490295,-98.1014099,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,http://www.hmdb.org/m.asp?m=180855,Live Oak County Jail,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18104,180855,,,https://atlas.thc.texas.gov/Details/5507018104,,2015,,,,,Recorded Texas Historic Landmark,,,,,,
6179641121,28.3087565,-98.1136259,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Live Oak County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3104,,,,https://atlas.thc.texas.gov/Details/5297003104,,1936,,,,,Historical Marker,,,,,,
6179641122,28.1173373,-97.9574972,,,,,,,,,,,,,,,,,,https://flic.kr/p/2kypocu,,,,memorial,,,,,,aluminium,plaque,,Lagarto College,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3009,,,,https://atlas.thc.texas.gov/Details/5297003009,,1967,,,,pole,,,,,,,
6179641127,28.1266104,-97.9528235,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Lagarto Cemetery,,,,,,,,Location might be off,,,Texas Historical Commission,,Q2397965,,3008,,,,https://atlas.thc.texas.gov/Details/5297003008,,1983,,,,,Historical Marker,,,,,,
6179641128,28.3034538,-98.0350252,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,Gussettville,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2310,,,,https://atlas.thc.texas.gov/Details/5297002310,,1967,,,,,Historical Marker,,,,,,
6179641129,28.3342203,-98.116807,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,George West First United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18460,,,,https://atlas.thc.texas.gov/Details/5507018460,,2016,,,,,Historical Marker,,,,,,
6179641130,28.4615491,-98.1834841,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,,First State Bank Building,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1871,,,,https://atlas.thc.texas.gov/Details/5297001871,,1964,,,,,Recorded Texas Historic Landmark,,,,,,
